FN4    217.20150    -30.90500     -0.13034      0.93922
FN4    209.23650     -5.22500     -0.10894      1.00000
FN4    205.60650     -5.33000      0.01475      1.00000
FN4    215.37150     -6.18500      0.00058      1.00000
FN4    209.58150     -6.50000     -0.01166      1.00000
FN4    206.01150     -6.50000      0.03818      1.00000
FN4    211.44150     -6.86000     -0.00268      1.00000
FN4    216.25650     -6.95000     -0.14730      0.89548
FN4    208.72650     -6.20000     -0.01580      1.00000
FN4    209.86650     -7.71500     -0.02684      1.00000
FN4    205.59150     -8.66000     -0.28217      0.47936
FN4    215.29650     -8.75000      0.01137      1.00000
FN4    216.76650     -9.54500      0.02059      1.00000
FN4    208.36650    -10.80500     -0.05999      1.00000
FN4    211.24650    -10.89500     -0.02111      1.00000
FN4    209.89650    -11.28500      0.08842      1.00000
FN4    214.95150     -2.85500     -0.03921      1.00000
FN4    215.44650    -11.99000      0.00108      1.00000
FN4    208.11150    -11.84000      0.14450      0.86861
FN4    212.37150    -12.24500     -0.06083      1.00000
FN4    219.48150     -2.91500     -0.27495      0.47795
FN4    207.96150    -13.43000     -0.01292      1.00000
FN4    207.15150    -14.13500     -0.16600      0.84344
FN4    208.74150    -14.10500     -0.02603      1.00000
FN4    215.11650    -14.52500     -0.04641      1.00000
FN4    207.82650    -16.26500     -0.05710      1.00000
FN4    211.87650    -16.79000     -0.11062      1.00000
FN4    214.30650    -16.85000     -0.06245      1.00000
FN4    208.00650    -17.34500     -0.05645      1.00000
FN4    212.76150    -17.70500     -0.02363      1.00000
FN4    206.74650    -17.85500     -0.10845      1.00000
FN4    211.84650    -17.88500      0.00179      1.00000
FN4    210.15150    -17.93000     -0.15392      0.90407
FN4    208.86150    -18.17000     -0.03767      1.00000
FN4    210.91650     -3.51500      0.06452      1.00000
FN4    215.88150    -18.63500      0.01832      1.00000
FN4    217.00650    -19.04000     -0.08775      1.00000
FN4    212.31150    -19.38500     -0.19774      0.68480
FN4    210.03150    -19.49000     -0.10895      1.00000
FN4    216.93150    -19.82000     -0.06248      1.00000
FN4    211.47150    -19.97000     -0.06883      1.00000
FN4    218.89650    -20.18000      0.03465      1.00000
FN4    210.36150    -20.37500     -0.05901      1.00000
FN4    208.18650    -21.69500     -0.00629      1.00000
FN4    212.40150    -22.31000     -0.06372      1.00000
FN4    206.76150    -22.55000     -0.19210      0.74254
FN4    206.08650    -22.80500     -0.02365      1.00000
FN4    207.60150    -22.94000     -0.01278      1.00000
FN4    216.15150    -23.36000     -0.05833      1.00000
FN4    216.79650    -22.85000     -0.05430      1.00000
FN4    216.01650    -24.24500      0.00536      1.00000
FN4    209.44650    -25.32500     -0.07569      1.00000
FN4    213.09150    -25.67000     -0.00371      1.00000
FN4    211.65150    -25.65500      0.05784      1.00000
FN4    214.66650    -26.45000      0.21130      0.62622
FN4    211.24650    -26.93000      0.00068      1.00000
FN4    213.84150    -27.06500      0.05078      1.00000
FN4    212.22150    -27.29000      0.00579      1.00000
FN4    211.26150    -28.14500     -0.04343      1.00000
FN4    208.39650    -28.50500     -0.02523      1.00000
FN4    205.96650    -28.61000     -0.05961      1.00000
FN4    207.37650    -28.70000     -0.01935      1.00000
FN4    218.35650    -28.40000      0.11000      1.00000
FN4    210.58650    -28.65500     -0.02683      1.00000
FN4    206.14650     -4.16000     -0.09009      1.00000
FN4    217.62150    -29.13500      0.04604      1.00000
FN4    216.15150    -29.21000     -0.38541      0.33735
FN4    211.26150    -29.30000     -0.02747      1.00000
FN4    208.81650    -29.81000      0.00053      1.00000
FN4    211.60650    -30.11000      0.20864      0.61296
FN4    209.58150    -30.45500      0.00736      1.00000
FN4    215.92650     -4.43000      0.25504      0.51736
FN4    207.72150     -4.67000      0.08334      1.00000
FN4    211.14150     -4.85000     -0.54537      0.24293
FN4    215.52150    -30.03500     -0.00343      1.00000
FN4    212.47650     -4.77500      0.01579      1.00000
FN4    207.37650     -5.28500      0.01167      1.00000
FN4    213.58650     -6.59000     -0.00327      1.00000
FN4    216.16650     -6.59000      0.14782      1.00000
FN4    205.98150     -6.78500      0.07327      1.00000
FN4    208.00650     -6.86000     -0.07955      1.00000
FN4    212.41650     -7.26500     -0.03489      1.00000
FN4    210.58650     -7.59500      0.20133      0.89056
FN4    214.96650     -7.65500      0.05367      1.00000
FN4    218.41650     -8.63000      0.00539      1.00000
FN4    216.45150     -9.05000     -0.00604      1.00000
FN4    205.89150     -9.57500      0.04051      1.00000
FN4    213.94650     -9.59000      0.57119      0.31851
FN4    212.10150     -9.95000      0.03717      1.00000
FN4    209.49150    -10.14500      0.17307      1.00000
FN4    217.92150    -10.23500     -0.05195      1.00000
FN4    207.97650    -10.28000      0.03195      1.00000
FN4    212.08650    -10.97000     -0.00409      1.00000
FN4    205.87650    -12.02000     -0.02124      1.00000
FN4    207.67650    -12.20000     -0.02655      1.00000
FN4    209.79150    -12.38000      0.00460      1.00000
FN4    215.83650    -12.51500     -0.03667      1.00000
FN4    215.13150    -12.87500     -0.01310      1.00000
FN4    219.13650    -12.98000      0.12670      1.00000
FN4    208.02150    -13.52000      0.04233      1.00000
FN4    209.38650    -13.92500      0.00033      1.00000
FN4    218.23650    -14.15000     -0.01978      1.00000
FN4    214.81650    -14.27000     -0.06322      1.00000
FN4    205.84650    -14.40500      0.01845      1.00000
FN4    210.91650    -15.93500     -0.01660      1.00000
FN4    217.36650     -2.52500     -0.01348      1.00000
FN4    211.02150     -3.17000      0.20923      0.86691
FN4    213.33150    -16.85000      0.00081      1.00000
FN4    206.25150     -3.39500      0.06289      1.00000
FN4    212.73150    -17.70500      0.15714      1.00000
FN4    207.67650    -18.77000      0.02627      1.00000
FN4    215.28150    -19.17500      0.01775      1.00000
FN4    206.16150    -19.23500     -0.05310      1.00000
FN4    217.08150    -20.24000     -0.02127      1.00000
FN4    208.32150    -20.51000      0.13150      1.00000
FN4    215.01150    -20.90000     -0.11444      1.00000
FN4    219.54150    -20.96000     -0.25976      0.67631
FN4    210.97650    -21.57500     -0.03273      1.00000
FN4    206.20650    -22.22000     -0.09449      1.00000
FN4    215.98650    -22.49000      0.25013      0.73715
FN4    207.78150    -22.73000      0.09575      1.00000
FN4    211.20150    -22.91000     -0.59524      0.31046
FN4    209.29650    -23.28500     -0.14340      1.00000
FN4    215.43150    -24.24500     -0.01561      1.00000
FN4    208.78650    -24.24500     -0.13319      1.00000
FN4    209.64150    -24.56000      0.00059      1.00000
FN4    211.50150    -24.92000     -0.06332      1.00000
FN4    216.31650    -24.99500     -0.02063      1.00000
FN4    209.94150    -25.77500     -0.05956      1.00000
FN4    205.66650    -26.72000     -0.25717      0.76289
FN4    215.37150    -26.79500      0.00480      1.00000
FN4    211.23150    -27.18500      0.03884      1.00000
FN4    216.82650    -27.60500      0.02077      1.00000
FN4    213.43650    -28.02500     -0.25790      0.71391
FN4    218.61150    -28.83500     -0.09556      1.00000
FN4    208.44150    -28.86500     -0.05264      1.00000
FN4    211.32150    -28.95500     -0.03985      1.00000
FN4    209.95650    -29.34500     -0.04207      1.00000
FN4    208.17150    -29.90000      0.09340      1.00000
FN4    212.43150    -30.30500     -0.11256      1.00000
FN4    218.46150     -4.35500      0.11757      1.00000
FN4    215.43150     -4.55000      0.01836      1.00000
FN3    217.81650     28.79000     -0.03791      1.00000
FN3    216.93150     28.40000      0.06250      1.00000
FN3    206.07150     28.59500     -0.03114      1.00000
FN3    212.34150     28.43000      0.07965      1.00000
FN3    217.56150     27.86000      0.02108      1.00000
FN3    214.51650     27.78500     -0.02838      1.00000
FN3    205.80150     26.58500     -0.01566      1.00000
FN3    218.82150     26.10500      0.14239      0.91173
FN3    217.59150     25.31000     -0.02824      1.00000
FN3    206.07150     24.84500     -0.06663      1.00000
FN3    207.21150     24.78500      0.01353      1.00000
FN3    208.36650     22.89500     -0.01607      1.00000
FN3    210.24150     22.05500      0.02372      1.00000
FN3    213.04650     22.05500      0.08468      1.00000
FN3    209.59650     21.20000      0.00749      1.00000
FN3    207.54150     20.97500      0.03995      1.00000
FN3    214.12650     20.79500     -0.01242      1.00000
FN3    205.96650     19.64000      0.00679      1.00000
FN3    214.29150     19.28000      0.02045      1.00000
FN3    207.40650     19.05500     -0.01660      1.00000
FN3    212.62650     18.96500     -0.05451      1.00000
FN3    209.16150     18.48500     -0.10520      1.00000
FN3    218.10150     18.33500      0.01929      1.00000
FN3    216.21150     18.17000      0.00029      1.00000
FN3    206.92650     17.99000      0.01529      1.00000
FN3    212.16150     16.83500     -0.00898      1.00000
FN3    205.72650     18.21500     -0.02981      1.00000
FN3    217.45650     15.24500      0.02337      1.00000
FN3    219.04650     15.18500     -0.02369      1.00000
FN3    208.72650     15.12500     -0.35407      0.36372
FN3    206.31150     14.36000     -0.02848      1.00000
FN3    211.05150     14.60000      0.16787      0.82029
FN3    212.56650     12.98000      0.08024      1.00000
FN3    207.45150     12.47000      0.03054      1.00000
FN3    213.66150     11.16500     -0.01551      1.00000
FN3    216.25650     11.15000     -0.00499      1.00000
FN3    206.04150     10.97000     -0.04037      1.00000
FN3    219.21150     29.61500     -0.19048      0.70934
FN3    208.06650     10.88000     -0.02903      1.00000
FN3    212.50650     10.49000      0.03269      1.00000
FN3    210.64650     10.16000      0.12340      1.00000
FN3    218.50650      9.12500     -0.03214      1.00000
FN3    216.54150      8.69000      0.06219      1.00000
FN3    212.16150      7.80500      0.04905      1.00000
FN3    217.98150      7.50500      0.18445      0.71820
FN3    208.03650      7.47500     -0.04365      1.00000
FN3    212.16150      6.78500      0.09510      1.00000
FN3    212.85150      5.52500      0.03372      1.00000
FN3    205.93650      5.73500     -0.02453      1.00000
FN3    207.75150      5.54000      0.04367      1.00000
FN3    209.86650      5.36000      0.02333      1.00000
FN3    215.20650      4.88000     -0.00728      1.00000
FN3    219.21150      4.76000     -0.12070      1.00000
FN3    208.09650      4.23500      0.01199      1.00000
FN3    209.46150      3.83000      0.02623      1.00000
FN3    218.31150      3.59000      0.13039      1.00000
FN3    216.70650      3.71000     -0.10198      1.00000
FN3    214.89150      3.48500      0.13923      0.95463
FN3    205.90650      3.33500      0.02417      1.00000
FN3    218.28150      2.61500     -0.16897      0.78070
FN3    210.99150      1.82000      0.03875      1.00000
FN3    208.18650     27.89000     -0.07111      1.00000
FN3    206.86650     27.42500     -0.22317      0.76239
FN3    209.92650     27.33500      0.08178      1.00000
FN3    215.97150     27.02000      0.04063      1.00000
FN3    218.13150     25.14500     -0.02374      1.00000
FN3    207.03150     25.01000     -0.10189      1.00000
FN3    210.67650     24.80000     -0.06667      1.00000
FN3    213.04650     24.17000     -0.03199      1.00000
FN3    209.85150     23.09000     -0.03437      1.00000
FN3    207.79650     22.08500     -0.02143      1.00000
FN3    210.57150     21.17000     -0.00874      1.00000
FN3    210.27150     22.05500      0.19647      0.98151
FN3    217.90650     20.91500     -0.10858      1.00000
FN3    216.10650     20.12000     -0.00928      1.00000
FN3    210.42150     20.09000      0.00452      1.00000
FN3    207.10650     19.62500     -0.20939      0.82374
FN3    207.88650     19.19000     -0.03560      1.00000
FN3    215.07150     19.02500     -0.03493      1.00000
FN3    212.52150     18.56000      0.00245      1.00000
FN3    213.75150     18.50000     -0.06549      1.00000
FN3    208.86150     18.44000     -0.03976      1.00000
FN3    210.58650     18.08000     -0.09290      1.00000
FN3    207.73650     17.55500     -0.01912      1.00000
FN3    215.71650     17.03000     -0.04494      1.00000
FN3    216.90150     16.59500      0.02121      1.00000
FN3    206.28150     16.16000     -0.04776      1.00000
FN3    211.36650     15.86000     -0.13514      1.00000
FN3    209.62650     15.72500     -0.08781      1.00000
FN3    216.94650     15.42500     -0.01941      1.00000
FN3    211.63650     30.08000     -0.01662      1.00000
FN3    214.11150     14.85500     -0.02530      1.00000
FN3    210.16650     13.88000     -0.04559      1.00000
FN3    218.88150     13.43000     -0.01105      1.00000
FN3    209.89650     29.69000     -0.10528      1.00000
FN3    219.24150     11.54000     -0.21048      0.86802
