FN4    220.41150     -3.38000     -0.03582      1.00000
FN4    212.92650     -4.07000      0.05657      1.00000
FN4    209.29650     -4.11500      0.10073      1.00000
FN4    205.78650     -6.15500      0.10343      1.00000
FN4    212.46150     -6.63500      0.06709      1.00000
FN4    214.32150     -6.81500      0.03752      1.00000
FN4    220.63650     -8.88500      0.02625      0.95130
FN4    211.26150    -10.46000      0.07268      1.00000
FN4    219.12150    -13.41500     -0.00259      1.00000
FN4    221.73150    -14.54000     -0.05715      1.00000
FN4    222.63150    -15.53000     -0.05278      1.00000
FN4    215.07150    -15.98000      0.05976      1.00000
FN4    210.30150    -17.60000      0.10128      1.00000
FN4    214.53150    -17.73500     -0.00845      1.00000
FN4    209.89650    -20.61500      0.10602      1.00000
FN4    212.92650    -20.99000      0.08440      1.00000
FN4    217.99650    -21.72500      0.01385      1.00000
FN4    215.31150    -21.99500      0.08888      0.84465
FN4    205.95150    -22.17500      0.09094      1.00000
FN4    206.95650    -22.35500      0.11269      1.00000
FN4    208.92150    -23.63000      0.05872      1.00000
FN4    215.43150    -23.69000      0.06605      1.00000
FN4    217.18650    -23.88500      0.09438      0.58716
FN4    210.19650    -24.26000      0.09416      1.00000
FN4    209.37150    -25.32500      0.09878      1.00000
FN4    213.54150    -26.09000      0.06399      1.00000
FN4    219.10650    -26.21000      0.01539      1.00000
FN4    220.41150    -27.83000     -0.03873      1.00000
FN4    221.80650    -28.64000     -0.04783      1.00000
FN4    217.53150    -29.25500      0.05765      1.00000
FN4    208.45650    -29.72000      0.06258      1.00000
FN4    211.93650    -30.50000      0.09367      1.00000
FN4    216.43650     -3.12500     -0.01333      1.00000
FN4    217.96650     -4.23500      0.01629      1.00000
FN4    211.92150     -5.93000      0.11071      0.88787
FN4    219.51150     -6.02000      0.05482      0.74077
FN4    206.64150     -6.08000      0.11659      1.00000
FN4    223.74150    -11.49500     -0.10408      1.00000
FN4    205.51650    -12.30500      0.14883      0.72922
FN4    216.04650    -12.63500      0.07781      0.99083
FN4    213.25650    -13.50500      0.11433      0.81761
FN4    223.71150     -2.72000     -0.06389      1.00000
FN4    205.84650    -15.50000      0.11704      1.00000
FN4    215.71650     -2.75000      0.05068      1.00000
FN4    211.06650    -16.37000      0.11621      1.00000
FN4    207.60150    -17.04500      0.16868      0.62519
FN4    209.76150    -18.42500      0.13938      0.93072
FN4    219.25650    -18.81500      0.04229      0.69126
FN4    221.70150    -19.88000     -0.00986      1.00000
FN4    215.38650    -21.23000      0.09975      0.75602
FN4    212.41650    -21.50000      0.10300      1.00000
FN4    217.03650    -21.63500      0.08088      0.69635
FN4    215.07150    -23.63000      0.10770      0.87187
FN4    211.39650    -23.73500      0.14356      0.73172
FN4    215.91150    -25.76000      0.10559      0.83859
FN4    210.33150    -27.00500      0.15752      0.65454
FN4    211.36650    -27.12500      0.11778      1.00000
FN4    217.33650     -3.09500      0.05964      0.78082
FN4    213.46650     -3.78500      0.09959      0.85637
FN4    207.49650     -3.29000      0.11544      0.98037
FN4    206.34150     -4.26500      0.12324      0.94565
FN4    213.93150     -4.46000      0.08532      0.92497
FN4    218.64150     -5.88500      0.02376      1.00000
FN4    222.12150     -6.02000     -0.01757      1.00000
FN4    222.61650     -7.10000     -0.03726      1.00000
FN4    218.20650     -7.26500      0.06981      0.78097
FN4    222.69150     -9.39500     -0.04100      1.00000
FN4    222.58650    -10.37000     -0.01419      1.00000
FN4    220.80150    -11.46500      0.02037      0.94829
FN4    210.49650    -11.84000      0.08776      1.00000
FN4    214.92150    -11.90000      0.05910      1.00000
FN4    217.74150    -12.66500      0.09909      0.60981
FN4    211.53150    -13.76000      0.12712      0.77314
FN4    210.16650    -14.93000      0.11167      1.00000
FN4    205.89150    -15.60500      0.12049      1.00000
FN4    211.92150    -17.79500      0.10243      1.00000
FN4    220.63650    -18.02000     -0.06588      1.00000
FN4    218.34150    -18.24500      0.08865      0.52023
FN4    211.71150    -18.98000      0.11619      1.00000
FN4    218.44650    -20.55500      0.07998      0.60162
FN4    209.52150    -21.12500      0.14796      0.74053
FN4    216.72150    -21.72500      0.06467      0.94345
FN4    221.40150    -22.56500      0.00516      1.00000
FN4    209.01150    -23.64500      0.12668      0.92700
FN4    221.67150    -24.26000     -0.02814      1.00000
FN4    212.28150    -24.66500      0.11861      1.00000
FN4    207.04650    -26.30000      0.08148      1.00000
FN4    212.35650    -28.31000      0.08018      1.00000
FN4    208.39650    -28.46000      0.15058      0.80457
FN4    217.29150    -28.49000      0.07605      0.91937
FN4    221.25150    -30.50000     -0.01429      1.00000
FN4    205.63650     -7.05500      0.17974      0.51661
FN4    221.04150     -7.35500      0.10056      0.39075
FN4    211.38150     -7.95500      0.15804      0.53041
FN4    217.66650     -8.69000      0.15682      0.38820
FN4    222.66150     -9.80000      0.05078      0.50346
FN4    220.69650    -10.22000      0.10673      0.41400
FN4    216.21150    -11.43500      0.18026      0.34161
FN4    207.96150    -13.65500      0.21522      0.36998
FN4    219.93150    -13.80500      0.18168      0.26690
FN4    207.67650    -17.24000      0.20094      0.47230
FN4    220.14150    -17.49500      0.11690      0.33604
FN4    213.60150    -21.23000      0.17946      0.43292
FN4    209.38650    -21.54500      0.21161      0.40806
FN4    220.86150    -22.67000      0.10739      0.40278
FN4    208.02150    -28.35500      0.26513      0.31030
FN4    211.86150    -29.40500      0.21863      0.38376
FN4    207.55650     -4.76000      0.10056      1.00000
FN4    211.03650     -4.86500      0.11296      0.90763
FN4    217.48650     -5.03000      0.07486      0.65326
FN4    215.98650     -7.38500     -0.10986      0.45963
FN4    211.39650     -8.27000      0.09140      1.00000
FN4    213.84150     -8.45000      0.04635      1.00000
FN4    205.63650     -8.67500      0.11009      1.00000
FN4    223.57650     -8.70500     -0.04937      1.00000
FN4    210.66150     -9.71000      0.04894      1.00000
FN4    214.56150    -13.19000      0.11850      0.66828
FN4    207.34650    -13.55000      0.08008      1.00000
FN4    217.33650    -13.61000      0.07286      0.92977
FN4    223.75650    -13.73000     -0.06820      1.00000
FN4    222.79650    -14.73500     -0.04019      1.00000
FN4    209.53650    -15.53000      0.09183      1.00000
FN4    210.22650    -18.60500      0.09403      1.00000
FN4    207.87150    -19.65500      0.12454      1.00000
FN4    219.30150    -20.43500      0.06568      0.60405
FN4    211.69650    -21.77000      0.12631      0.85248
FN4    213.81150    -23.03000      0.08792      1.00000
FN4    212.59650    -24.69500      0.12848      0.89391
FN4    217.39650    -26.10500      0.05789      1.00000
FN4    205.57650    -28.46000      0.12060      1.00000
FN4    215.62650     -3.56000      0.02438      1.00000
FN4    213.84150    -30.57500      0.06623      1.00000
FN4    218.68650     -3.72500      0.01183      1.00000
FN4    222.75150     -3.69500     -0.07024      1.00000
FN4    212.67150     -3.71000      0.03336      1.00000
FN4    215.64150     -4.02500      0.00196      1.00000
FN4    217.12650     -6.77000      0.03280      1.00000
FN4    214.87650     -7.32500      0.00228      1.00000
FN4    212.89650     -7.88000      0.04312      1.00000
FN4    222.78150     -8.15000     -0.09050      1.00000
FN4    219.22650     -9.56000     -0.02170      1.00000
FN4    211.59150     -9.62000      0.02836      1.00000
FN4    213.40650    -10.64000      0.03394      1.00000
FN4    214.83150    -12.41000      0.06931      1.00000
FN4    208.36650    -12.45500      0.04221      1.00000
FN4    217.14150    -12.48500      0.03066      1.00000
FN4    221.41650    -13.16000     -0.10392      1.00000
FN4    214.96650    -13.67000      0.02385      1.00000
FN4    212.88150    -14.46500      0.04691      1.00000
FN4    212.13150    -16.17500      0.06626      1.00000
FN4    217.87650    -17.04500     -0.06295      1.00000
FN4    211.44150    -17.52500      0.10373      1.00000
FN4    205.60650    -17.51000      0.09473      1.00000
FN4    215.25150    -18.74000      0.02400      1.00000
FN4    218.20650    -19.50500      0.00551      1.00000
FN4    206.53650    -20.75000      0.07660      1.00000
FN4    219.61650    -22.49000     -0.03174      1.00000
FN4    210.57150    -22.50500      0.05919      1.00000
FN4    221.91150    -23.10500     -0.09289      1.00000
FN4    216.63150    -23.19500      0.06529      1.00000
FN4    215.83650    -23.30000      0.02553      1.00000
FN4    209.89650    -24.06500      0.09594      1.00000
FN4    214.32150    -26.42000      0.02766      1.00000
FN4    219.10650    -27.15500     -0.00733      1.00000
FN4    214.50150    -27.75500      0.09093      1.00000
FN4    209.71650    -28.62500      0.10868      1.00000
FN4    218.05650    -28.83500     -0.00383      1.00000
FN4    211.83150    -29.25500      0.05460      1.00000
FN4    212.19150     -3.08000      0.05363      1.00000
FN4    210.88650     -3.14000      0.02409      1.00000
FN4    216.30150    -31.13000      0.02380      1.00000
FN4    215.29650     -4.10000     -0.00104      1.00000
FN4    221.50650     -4.58000     -0.05079      1.00000
FN4    207.99150     -5.60000      0.03818      1.00000
FN4    223.69650     -6.71000     -0.07260      1.00000
FN4    213.93150     -7.64000      0.04637      1.00000
FN4    209.97150     -8.00000      0.04515      1.00000
FN4    212.01150     -9.44000     -0.00152      1.00000
FN4    218.38650     -9.96500      0.02895      1.00000
FN4    214.33650    -12.05000      0.01994      1.00000
FN4    217.09650    -12.83000     -0.00455      1.00000
FN4    212.13150    -13.67000      0.00061      1.00000
FN4    206.95650    -16.46000      0.04219      1.00000
FN4    213.13650    -16.50500      0.06230      1.00000
FN4    209.40150    -17.01500      0.03794      1.00000
FN4    210.54150    -17.48000      0.01768      1.00000
FN4    212.11650    -18.00500      0.07114      1.00000
FN4    215.13150    -18.36500      0.05346      1.00000
FN4    219.03150    -19.23500     -0.02414      1.00000
FN4    218.38650    -19.94000     -0.06759      1.00000
FN4    220.35150     -2.48000     -0.07626      1.00000
FN4    210.07650    -20.33000      0.08686      1.00000
FN4    220.05150    -20.82500     -0.08207      1.00000
FN4    220.74150    -21.35000     -0.05218      1.00000
FN4    216.42150    -21.81500     -0.04009      1.00000
FN4    210.81150    -22.11500      0.06726      1.00000
FN4    213.34650    -23.00000      0.05948      1.00000
FN4    211.27650    -23.57000      0.04621      1.00000
FN4    214.48650    -24.83000      0.04275      1.00000
FN4    220.51650    -25.13000     -0.03534      1.00000
FN4    214.72650    -27.29000      0.01144      1.00000
FN4    206.05650    -27.53000      0.04624      1.00000
FN4    212.80650    -28.38500      0.08561      1.00000
FN4    217.84650    -29.72000      0.00126      1.00000
FN4    217.20150     -3.18500     -0.01519      1.00000
FN4    219.12150    -30.93500      0.01456      1.00000
FN4    223.63650     -3.99500     -0.11282      1.00000
FN4    221.08650     -4.16000     -0.10378      1.00000
FN4    213.63150     -5.18000      0.03756      1.00000
FN4    210.00150     -5.49500      0.06066      1.00000
FN4    212.91150     -5.82500      0.03880      1.00000
FN4    213.64650     -6.24500      0.01371      1.00000
FN4    222.49650     -6.72500     -0.05154      1.00000
FN4    219.84150     -7.82000      0.02295      1.00000
FN4    216.54150     -9.44000      0.02487      1.00000
FN4    207.03150     -9.89000      0.06585      1.00000
FN4    205.80150    -10.23500      0.05412      1.00000
FN4    214.95150    -11.03000      0.05475      1.00000
FN4    221.16150     -2.91500     -0.04505      1.00000
FN4    215.80650    -13.25000     -0.01741      1.00000
FN4    208.05150    -13.43000      0.07322      1.00000
FN4    210.63150    -13.64000      0.05501      1.00000
FN4    214.15650    -13.85000      0.04598      1.00000
FN4    217.96650    -15.33500      0.00414      1.00000
FN4    205.36650    -17.01500      0.05525      1.00000
FN4    211.36650    -17.93000      0.01876      1.00000
FN4    208.60650    -18.69500      0.08032      1.00000
FN4    206.65650    -18.80000      0.04960      1.00000
FN4    221.44650    -19.58000     -0.06615      1.00000
FN4    214.30650    -19.98500      0.07399      1.00000
FN4    208.89150    -20.01500      0.05041      1.00000
FN4    220.96650    -20.28500     -0.02235      1.00000
FN4    215.23650    -20.87000      0.03000      1.00000
FN4    213.91650    -20.52500      0.07578      1.00000
FN4    220.38150    -20.93000     -0.09849      0.93348
FN4    216.63150    -22.92500      0.01069      1.00000
FN4    210.54150    -24.44000      0.05605      1.00000
FN4    207.21150    -25.04000      0.05861      1.00000
FN4    206.37150    -25.76000      0.06042      1.00000
FN4    215.88150    -26.07500      0.06743      1.00000
FN4    210.58650    -27.02000      0.09675      1.00000
FN4    216.57150    -27.17000      0.06071      1.00000
FN4    221.70150    -28.77500     -0.09636      0.91523
FN4    208.21650    -29.24000      0.02340      1.00000
FN4    207.18150    -30.59000      0.07339      1.00000
FN4    213.19650     -3.42500      0.04024      1.00000
FN4    221.28150     -4.58000     -0.03700      1.00000
FN4    221.55150     -5.76500     -0.03092      1.00000
FN4    206.04150     -7.19000      0.09327      1.00000
FN4    209.49150    -10.32500      0.09483      1.00000
FN4    217.02150    -11.30000      0.02429      1.00000
FN4    215.49150    -12.81500      0.05020      1.00000
FN4    220.93650    -13.47500     -0.04266      0.91698
FN4    218.83650    -13.59500     -0.00776      1.00000
FN4    222.16650    -15.30500     -0.08631      0.64702
FN4    213.88650    -15.98000      0.03663      1.00000
FN4    213.28650    -17.09000      0.06588      1.00000
FN4    209.85150    -19.74500      0.09880      1.00000
FN4    215.40150    -20.70500      0.04093      1.00000
FN4    208.14150    -21.47000      0.08188      1.00000
FN4    210.90150    -25.53500      0.06649      1.00000
FN4    221.58150    -25.65500     -0.04839      1.00000
FN4    218.19150    -25.80500      0.01289      1.00000
FN4    208.57650    -26.18000      0.08783      1.00000
FN4    205.92150    -26.25500      0.08545      1.00000
FN4    219.40650    -26.58500      0.05968      0.91502
FN4    212.76150    -27.78500      0.04048      0.92284
FN4    218.61150    -28.26500      0.01809      1.00000
FN4    217.75650    -29.01500      0.00994      1.00000
FN4    215.71650    -29.22500      0.06526      1.00000
FN4    211.09650     -3.03500      0.02762      1.00000
FN4    218.82150    -30.90500     -0.02469      1.00000
FN4    208.36650     -4.67000      0.04410      1.00000
FN4    222.48150     -4.98500     -0.11271      0.61124
FN4    208.59150     -5.48000      0.07009      1.00000
FN4    222.66150     -6.20000     -0.04832      1.00000
FN4    222.82650     -6.83000     -0.06823      1.00000
FN4    215.52150     -7.22000      0.05807      1.00000
FN4    221.14650     -8.51000     -0.06129      0.60608
FN4    211.33650     -8.67500      0.05581      1.00000
FN4    215.46150     -9.98000      0.02857      1.00000
FN4    205.90650    -10.67000      0.07086      1.00000
FN4    209.29650    -11.00000      0.09306      1.00000
FN4    210.79650    -11.10500      0.06418      1.00000
FN4    209.83650    -11.87000      0.06940      1.00000
FN4    210.90150    -12.14000      0.06390      1.00000
FN4    222.58650    -12.47000     -0.06973      0.78129
FN4    206.83650    -13.88000      0.04817      0.83379
FN4    222.06150    -16.43000     -0.08671      0.62647
FN4    210.88650    -17.28500      0.06576      1.00000
FN4    222.40650    -18.36500     -0.10282      0.48605
FN4    219.46650    -18.71000     -0.07462      0.60048
